filename,class_id,real_label
val_1977.JPEG,n02056570,king_penguin
val_1978.JPEG,n02883205,bow_tie
val_1979.JPEG,n02769748,backpack
val_1980.JPEG,n01984695,spiny_lobster
val_1981.JPEG,n07873807,pizza
val_1982.JPEG,n02793495,barn
val_1983.JPEG,n02123394,Persian_cat
val_1984.JPEG,n03400231,frying_pan
val_1985.JPEG,n04023962,punching_bag
val_1986.JPEG,n02279972,monarch
val_1987.JPEG,n04486054,triumphal_arch
val_1988.JPEG,n02841315,binoculars
val_1989.JPEG,n03400231,frying_pan
val_1990.JPEG,n04540053,volleyball
val_1991.JPEG,n02268443,dragonfly
val_1992.JPEG,n02843684,birdhouse
val_1993.JPEG,n02364673,guinea_pig
val_1994.JPEG,n01984695,spiny_lobster
val_1995.JPEG,n02206856,bee
val_1996.JPEG,n03763968,military_uniform
val_1997.JPEG,n03891332,parking_meter
val_1998.JPEG,n06596364,comic_book
val_1999.JPEG,n03649909,lawn_mower
val_2000.JPEG,n03992509,potter's_wheel
val_2001.JPEG,n04133789,sandal
val_2002.JPEG,n03837869,obelisk
val_2003.JPEG,n02814860,beacon
val_2004.JPEG,n02085620,Chihuahua
val_2005.JPEG,n03637318,lampshade
val_2006.JPEG,n02917067,bullet_train
val_2007.JPEG,n02099601,golden_retriever
val_2008.JPEG,n02802426,basketball
val_2009.JPEG,n03662601,lifeboat
val_2010.JPEG,n03814639,neck_brace
val_2011.JPEG,n01784675,centipede
val_2012.JPEG,n07753592,banana
val_2013.JPEG,n04366367,suspension_bridge
val_2014.JPEG,n01910747,jellyfish
val_2015.JPEG,n02988304,CD_player
val_2016.JPEG,n04285008,sports_car
val_2017.JPEG,n04540053,volleyball
val_2018.JPEG,n02963159,cardigan
val_2019.JPEG,n02909870,bucket
val_2020.JPEG,n02788148,bannister
val_2021.JPEG,n02106662,German_shepherd
val_2022.JPEG,n03400231,frying_pan
val_2023.JPEG,n02769748,backpack
val_2024.JPEG,n02892201,brass
val_2025.JPEG,n02268443,dragonfly
val_2026.JPEG,n03976657,pole
val_2027.JPEG,n07747607,orange
val_2028.JPEG,n02814533,beach_wagon
val_2029.JPEG,n02486410,baboon
val_2030.JPEG,n04275548,spider_web
val_2031.JPEG,n04486054,triumphal_arch
val_2032.JPEG,n02321529,sea_cucumber
val_2033.JPEG,n04008634,projectile
val_2034.JPEG,n01882714,koala
val_2035.JPEG,n04070727,refrigerator
val_2036.JPEG,n07873807,pizza
val_2037.JPEG,n02795169,barrel
val_2038.JPEG,n04074963,remote_control
val_2039.JPEG,n02236044,mantis
val_2040.JPEG,n03444034,go-kart
val_2041.JPEG,n04465501,tractor
val_2042.JPEG,n04275548,spider_web
val_2043.JPEG,n02437312,Arabian_camel
val_2044.JPEG,n03733131,maypole
val_2045.JPEG,n04285008,sports_car
val_2046.JPEG,n01443537,goldfish
val_2047.JPEG,n03733131,maypole
val_2048.JPEG,n02815834,beaker
val_2049.JPEG,n04118538,rugby_ball
val_2050.JPEG,n07614500,ice_cream
val_2051.JPEG,n02486410,baboon
val_2052.JPEG,n02892201,brass
val_2053.JPEG,n04251144,snorkel
val_2054.JPEG,n02906734,broom
val_2055.JPEG,n02410509,bison
val_2056.JPEG,n09246464,cliff
val_2057.JPEG,n03891332,parking_meter
val_2058.JPEG,n01983481,American_lobster
val_2059.JPEG,n04099969,rocking_chair
val_2060.JPEG,n02123045,tabby
val_2061.JPEG,n02281406,sulphur_butterfly
val_2062.JPEG,n07749582,lemon
val_2063.JPEG,n02124075,Egyptian_cat
val_2064.JPEG,n01944390,snail
val_2065.JPEG,n02892201,brass
val_2066.JPEG,n06596364,comic_book
val_2067.JPEG,n04532106,vestment
val_2068.JPEG,n03980874,poncho
val_2069.JPEG,n07871810,meat_loaf
val_2070.JPEG,n01742172,boa_constrictor
val_2071.JPEG,n07749582,lemon
val_2072.JPEG,n04560804,water_jug
val_2073.JPEG,n01641577,bullfrog
val_2074.JPEG,n03733131,maypole
val_2075.JPEG,n03837869,obelisk
val_2076.JPEG,n02058221,albatross
val_2077.JPEG,n04074963,remote_control
val_2078.JPEG,n04398044,teapot
val_2079.JPEG,n07749582,lemon
val_2080.JPEG,n03255030,dumbbell
val_2081.JPEG,n04456115,torch
val_2082.JPEG,n04099969,rocking_chair
val_2083.JPEG,n07734744,mushroom
val_2084.JPEG,n02190166,fly
val_2085.JPEG,n02415577,bighorn
val_2086.JPEG,n01443537,goldfish
val_2087.JPEG,n01950731,sea_slug
val_2088.JPEG,n02129165,lion
val_2089.JPEG,n02841315,binoculars
val_2090.JPEG,n02883205,bow_tie
val_2091.JPEG,n09332890,lakeside
val_2092.JPEG,n02132136,brown_bear
val_2093.JPEG,n02793495,barn
val_2094.JPEG,n02279972,monarch
val_2095.JPEG,n02814533,beach_wagon
val_2096.JPEG,n03763968,military_uniform
val_2097.JPEG,n03042490,cliff_dwelling
val_2098.JPEG,n04597913,wooden_spoon
val_2099.JPEG,n03160309,dam
val_2100.JPEG,n02437312,Arabian_camel
val_2101.JPEG,n01855672,goose
val_2102.JPEG,n04486054,triumphal_arch
val_2103.JPEG,n04540053,volleyball
val_2104.JPEG,n03980874,poncho
val_2105.JPEG,n01950731,sea_slug
val_2106.JPEG,n07753592,banana
val_2107.JPEG,n02002724,black_stork
val_2108.JPEG,n02099601,golden_retriever
val_2109.JPEG,n02099601,golden_retriever
val_2110.JPEG,n03814639,neck_brace
val_2111.JPEG,n02002724,black_stork
val_2112.JPEG,n03902125,pay-phone
val_2113.JPEG,n02843684,birdhouse
val_2114.JPEG,n04487081,trolleybus
val_2115.JPEG,n07753592,banana
val_2116.JPEG,n04179913,sewing_machine
val_2117.JPEG,n02843684,birdhouse
val_2118.JPEG,n01768244,trilobite
val_2119.JPEG,n04465501,tractor
val_2120.JPEG,n03838899,oboe
val_2121.JPEG,n01644900,tailed_frog
val_2122.JPEG,n03837869,obelisk
val_2123.JPEG,n01768244,trilobite
val_2124.JPEG,n02085620,Chihuahua
val_2125.JPEG,n03670208,limousine
val_2126.JPEG,n04275548,spider_web
val_2127.JPEG,n02666196,abacus
val_2128.JPEG,n02058221,albatross
val_2129.JPEG,n01629819,European_fire_salamander
val_2130.JPEG,n02423022,gazelle
val_2131.JPEG,n04311004,steel_arch_bridge
val_2132.JPEG,n07614500,ice_cream
val_2133.JPEG,n04008634,projectile
val_2134.JPEG,n03444034,go-kart
val_2135.JPEG,n03089624,confectionery
val_2136.JPEG,n01770393,scorpion
val_2137.JPEG,n04146614,school_bus
val_2138.JPEG,n02268443,dragonfly
val_2139.JPEG,n03544143,hourglass
val_2140.JPEG,n04596742,wok
val_2141.JPEG,n07711569,mashed_potato
val_2142.JPEG,n02281406,sulphur_butterfly
val_2143.JPEG,n03160309,dam
val_2144.JPEG,n09246464,cliff
val_2145.JPEG,n04023962,punching_bag
val_2146.JPEG,n02132136,brown_bear
val_2147.JPEG,n04376876,syringe
val_2148.JPEG,n02123045,tabby
val_2149.JPEG,n04275548,spider_web
val_2150.JPEG,n04366367,suspension_bridge
val_2151.JPEG,n04487081,trolleybus
val_2152.JPEG,n04398044,teapot
val_2153.JPEG,n04465501,tractor
val_2154.JPEG,n04596742,wok
val_2155.JPEG,n02486410,baboon
val_2156.JPEG,n02788148,bannister
val_2157.JPEG,n02002724,black_stork
val_2158.JPEG,n03980874,poncho
val_2159.JPEG,n01910747,jellyfish
val_2160.JPEG,n03255030,dumbbell
val_2161.JPEG,n04251144,snorkel
val_2162.JPEG,n12267677,acorn
val_2163.JPEG,n02423022,gazelle
val_2164.JPEG,n03763968,military_uniform
val_2165.JPEG,n04398044,teapot
val_2166.JPEG,n04023962,punching_bag
val_2167.JPEG,n07747607,orange
val_2168.JPEG,n03255030,dumbbell
val_2169.JPEG,n02791270,barbershop
val_2170.JPEG,n02123394,Persian_cat
val_2171.JPEG,n02190166,fly
val_2172.JPEG,n04099969,rocking_chair
val_2173.JPEG,n02268443,dragonfly
val_2174.JPEG,n03662601,lifeboat
val_2175.JPEG,n03930313,picket_fence
val_2176.JPEG,n02927161,butcher_shop
val_2177.JPEG,n01855672,goose
val_2178.JPEG,n09246464,cliff
val_2179.JPEG,n03447447,gondola
val_2180.JPEG,n02504458,African_elephant
val_2181.JPEG,n07753592,banana
val_2182.JPEG,n03814639,neck_brace
val_2183.JPEG,n07871810,meat_loaf
val_2184.JPEG,n02963159,cardigan
val_2185.JPEG,n03388043,fountain
val_2186.JPEG,n02123394,Persian_cat
val_2187.JPEG,n07579787,plate
val_2188.JPEG,n03977966,police_van
val_2189.JPEG,n04265275,space_heater
val_2190.JPEG,n01917289,brain_coral
val_2191.JPEG,n02843684,birdhouse
val_2192.JPEG,n02699494,altar
val_2193.JPEG,n04540053,volleyball
val_2194.JPEG,n02909870,bucket
val_2195.JPEG,n07920052,espresso
val_2196.JPEG,n01950731,sea_slug
val_2197.JPEG,n01950731,sea_slug
val_2198.JPEG,n07875152,potpie
val_2199.JPEG,n04596742,wok
val_2200.JPEG,n02233338,cockroach
val_2201.JPEG,n02123045,tabby
val_2202.JPEG,n02099601,golden_retriever
val_2203.JPEG,n03796401,moving_van
val_2204.JPEG,n01917289,brain_coral
val_2205.JPEG,n02814533,beach_wagon
val_2206.JPEG,n03930313,picket_fence
val_2207.JPEG,n02814860,beacon
val_2208.JPEG,n03796401,moving_van
val_2209.JPEG,n02268443,dragonfly
val_2210.JPEG,n04532106,vestment
val_2211.JPEG,n02793495,barn
val_2212.JPEG,n04311004,steel_arch_bridge
val_2213.JPEG,n02927161,butcher_shop
val_2214.JPEG,n02808440,bathtub
val_2215.JPEG,n04149813,scoreboard
val_2216.JPEG,n02123394,Persian_cat
val_2217.JPEG,n02190166,fly
val_2218.JPEG,n03393912,freight_car
val_2219.JPEG,n02233338,cockroach
val_2220.JPEG,n02808440,bathtub
val_2221.JPEG,n02666196,abacus
val_2222.JPEG,n02395406,hog
val_2223.JPEG,n02917067,bullet_train
val_2224.JPEG,n04265275,space_heater
val_2225.JPEG,n09256479,coral_reef
val_2226.JPEG,n07768694,pomegranate
val_2227.JPEG,n03250847,drumstick
val_2228.JPEG,n03637318,lampshade
val_2229.JPEG,n01950731,sea_slug
val_2230.JPEG,n04179913,sewing_machine
val_2231.JPEG,n03983396,pop_bottle
val_2232.JPEG,n03670208,limousine
val_2233.JPEG,n04501370,turnstile
val_2234.JPEG,n06596364,comic_book
val_2235.JPEG,n03637318,lampshade
val_2236.JPEG,n02085620,Chihuahua
val_2237.JPEG,n03026506,Christmas_stocking
val_2238.JPEG,n07768694,pomegranate
val_2239.JPEG,n02481823,chimpanzee
val_2240.JPEG,n02226429,grasshopper
val_2241.JPEG,n07711569,mashed_potato
val_2242.JPEG,n01944390,snail
val_2243.JPEG,n01742172,boa_constrictor
val_2244.JPEG,n01917289,brain_coral
val_2245.JPEG,n02190166,fly
val_2246.JPEG,n03388043,fountain
val_2247.JPEG,n04398044,teapot
val_2248.JPEG,n03937543,pill_bottle
val_2249.JPEG,n02699494,altar
val_2250.JPEG,n02999410,chain
val_2251.JPEG,n09428293,seashore
val_2252.JPEG,n02791270,barbershop
val_2253.JPEG,n01443537,goldfish
val_2254.JPEG,n01945685,slug
val_2255.JPEG,n02666196,abacus
val_2256.JPEG,n03179701,desk
val_2257.JPEG,n01945685,slug
val_2258.JPEG,n03388043,fountain
val_2259.JPEG,n01855672,goose
val_2260.JPEG,n02808440,bathtub
val_2261.JPEG,n03388043,fountain
val_2262.JPEG,n02906734,broom
val_2263.JPEG,n02206856,bee
val_2264.JPEG,n03980874,poncho
val_2265.JPEG,n03662601,lifeboat
val_2266.JPEG,n04596742,wok
val_2267.JPEG,n12267677,acorn
val_2268.JPEG,n02486410,baboon
val_2269.JPEG,n07615774,ice_lolly
val_2270.JPEG,n09428293,seashore
val_2271.JPEG,n02948072,candle
val_2272.JPEG,n02395406,hog
val_2273.JPEG,n02085620,Chihuahua
val_2274.JPEG,n02815834,beaker
val_2275.JPEG,n04149813,scoreboard
val_2276.JPEG,n04398044,teapot
val_2277.JPEG,n09428293,seashore
val_2278.JPEG,n04259630,sombrero
val_2279.JPEG,n03100240,convertible
val_2280.JPEG,n07583066,guacamole
val_2281.JPEG,n03804744,nail
val_2282.JPEG,n03804744,nail
val_2283.JPEG,n02950826,cannon
val_2284.JPEG,n02917067,bullet_train
val_2285.JPEG,n01768244,trilobite
val_2286.JPEG,n03617480,kimono
val_2287.JPEG,n07695742,pretzel
val_2288.JPEG,n03447447,gondola
val_2289.JPEG,n03126707,crane
val_2290.JPEG,n04487081,trolleybus
val_2291.JPEG,n02963159,cardigan
val_2292.JPEG,n04560804,water_jug
val_2293.JPEG,n04398044,teapot
val_2294.JPEG,n02058221,albatross
val_2295.JPEG,n02123394,Persian_cat
val_2296.JPEG,n02988304,CD_player
val_2297.JPEG,n03393912,freight_car
val_2298.JPEG,n03424325,gasmask
val_2299.JPEG,n04596742,wok
val_2300.JPEG,n03970156,plunger
val_2301.JPEG,n03026506,Christmas_stocking
val_2302.JPEG,n03891332,parking_meter
val_2303.JPEG,n03584254,iPod
val_2304.JPEG,n04008634,projectile
val_2305.JPEG,n02769748,backpack
val_2306.JPEG,n02892201,brass
val_2307.JPEG,n02094433,Yorkshire_terrier
val_2308.JPEG,n02085620,Chihuahua
val_2309.JPEG,n02395406,hog
val_2310.JPEG,n02906734,broom
val_2311.JPEG,n01641577,bullfrog
val_2312.JPEG,n02364673,guinea_pig
val_2313.JPEG,n06596364,comic_book
val_2314.JPEG,n01774750,tarantula
val_2315.JPEG,n02791270,barbershop
val_2316.JPEG,n02883205,bow_tie
val_2317.JPEG,n09246464,cliff
val_2318.JPEG,n02730930,apron
val_2319.JPEG,n02909870,bucket
val_2320.JPEG,n02808440,bathtub
val_2321.JPEG,n02364673,guinea_pig
val_2322.JPEG,n02099712,Labrador_retriever
val_2323.JPEG,n04259630,sombrero
val_2324.JPEG,n04149813,scoreboard
val_2325.JPEG,n04149813,scoreboard
val_2326.JPEG,n02814860,beacon
val_2327.JPEG,n02002724,black_stork
val_2328.JPEG,n04275548,spider_web
val_2329.JPEG,n02364673,guinea_pig
val_2330.JPEG,n02364673,guinea_pig
val_2331.JPEG,n02099712,Labrador_retriever
val_2332.JPEG,n09332890,lakeside
val_2333.JPEG,n04251144,snorkel
val_2334.JPEG,n03085013,computer_keyboard
val_2335.JPEG,n02094433,Yorkshire_terrier
val_2336.JPEG,n07753592,banana
val_2337.JPEG,n01443537,goldfish
val_2338.JPEG,n07579787,plate
val_2339.JPEG,n04328186,stopwatch
val_2340.JPEG,n02113799,standard_poodle
val_2341.JPEG,n03447447,gondola
val_2342.JPEG,n03992509,potter's_wheel
val_2343.JPEG,n04259630,sombrero
val_2344.JPEG,n07715103,cauliflower
val_2345.JPEG,n02410509,bison
val_2346.JPEG,n03584254,iPod
val_2347.JPEG,n04487081,trolleybus
val_2348.JPEG,n03970156,plunger
val_2349.JPEG,n04356056,sunglasses
val_2350.JPEG,n02977058,cash_machine
val_2351.JPEG,n01945685,slug
val_2352.JPEG,n07711569,mashed_potato
val_2353.JPEG,n04417672,thatch
val_2354.JPEG,n09193705,alp
val_2355.JPEG,n03160309,dam
val_2356.JPEG,n02106662,German_shepherd
val_2357.JPEG,n02963159,cardigan
val_2358.JPEG,n02410509,bison
val_2359.JPEG,n02058221,albatross
val_2360.JPEG,n01768244,trilobite
val_2361.JPEG,n01774384,black_widow
val_2362.JPEG,n01768244,trilobite
val_2363.JPEG,n02802426,basketball
val_2364.JPEG,n02795169,barrel
val_2365.JPEG,n03930313,picket_fence
val_2366.JPEG,n04099969,rocking_chair
val_2367.JPEG,n02123394,Persian_cat
val_2368.JPEG,n03930313,picket_fence
val_2369.JPEG,n01944390,snail
val_2370.JPEG,n02094433,Yorkshire_terrier
val_2371.JPEG,n02769748,backpack
val_2372.JPEG,n02909870,bucket
val_2373.JPEG,n02917067,bullet_train
val_2374.JPEG,n02963159,cardigan
val_2375.JPEG,n03014705,chest
val_2376.JPEG,n02364673,guinea_pig
val_2377.JPEG,n04366367,suspension_bridge
val_2378.JPEG,n02125311,cougar
val_2379.JPEG,n02999410,chain
val_2380.JPEG,n02123045,tabby
val_2381.JPEG,n02410509,bison
val_2382.JPEG,n03662601,lifeboat
val_2383.JPEG,n03617480,kimono
val_2384.JPEG,n02226429,grasshopper
val_2385.JPEG,n02791270,barbershop
val_2386.JPEG,n03100240,convertible
val_2387.JPEG,n02666196,abacus
val_2388.JPEG,n02002724,black_stork
val_2389.JPEG,n02437312,Arabian_camel
val_2390.JPEG,n02125311,cougar
val_2391.JPEG,n04371430,swimming_trunks
val_2392.JPEG,n07871810,meat_loaf
val_2393.JPEG,n03400231,frying_pan
val_2394.JPEG,n02791270,barbershop
val_2395.JPEG,n04532106,vestment
val_2396.JPEG,n02814860,beacon
val_2397.JPEG,n04254777,sock
val_2398.JPEG,n07749582,lemon
val_2399.JPEG,n01768244,trilobite
val_2400.JPEG,n02423022,gazelle
val_2401.JPEG,n04532106,vestment
val_2402.JPEG,n01768244,trilobite
val_2403.JPEG,n02837789,bikini
val_2404.JPEG,n07711569,mashed_potato
val_2405.JPEG,n04562935,water_tower
val_2406.JPEG,n04265275,space_heater
val_2407.JPEG,n02395406,hog
val_2408.JPEG,n03393912,freight_car
val_2409.JPEG,n02892201,brass
val_2410.JPEG,n07615774,ice_lolly
val_2411.JPEG,n03733131,maypole
val_2412.JPEG,n03026506,Christmas_stocking
val_2413.JPEG,n01882714,koala
val_2414.JPEG,n02730930,apron
val_2415.JPEG,n04398044,teapot
val_2416.JPEG,n04149813,scoreboard
val_2417.JPEG,n03085013,computer_keyboard
val_2418.JPEG,n02129165,lion
val_2419.JPEG,n03617480,kimono
val_2420.JPEG,n03393912,freight_car
val_2421.JPEG,n02788148,bannister
val_2422.JPEG,n02113799,standard_poodle
val_2423.JPEG,n06596364,comic_book
val_2424.JPEG,n04532106,vestment
val_2425.JPEG,n03089624,confectionery
val_2426.JPEG,n03447447,gondola
val_2427.JPEG,n03763968,military_uniform
val_2428.JPEG,n03930313,picket_fence
val_2429.JPEG,n07711569,mashed_potato
val_2430.JPEG,n02730930,apron
val_2431.JPEG,n03983396,pop_bottle
val_2432.JPEG,n09256479,coral_reef
val_2433.JPEG,n03980874,poncho
val_2434.JPEG,n02410509,bison
val_2435.JPEG,n02808440,bathtub
val_2436.JPEG,n04465501,tractor
val_2437.JPEG,n01983481,American_lobster
val_2438.JPEG,n03902125,pay-phone
val_2439.JPEG,n07768694,pomegranate
val_2440.JPEG,n04099969,rocking_chair
val_2441.JPEG,n04596742,wok
val_2442.JPEG,n04398044,teapot
val_2443.JPEG,n04501370,turnstile
val_2444.JPEG,n03733131,maypole
val_2445.JPEG,n04486054,triumphal_arch
val_2446.JPEG,n04067472,reel
val_2447.JPEG,n03599486,jinrikisha
val_2448.JPEG,n02085620,Chihuahua
val_2449.JPEG,n03662601,lifeboat
val_2450.JPEG,n03617480,kimono
val_2451.JPEG,n02841315,binoculars
val_2452.JPEG,n02769748,backpack
val_2453.JPEG,n02793495,barn
val_2454.JPEG,n04507155,umbrella
val_2455.JPEG,n02977058,cash_machine
val_2456.JPEG,n02206856,bee
val_2457.JPEG,n02085620,Chihuahua
val_2458.JPEG,n02364673,guinea_pig
val_2459.JPEG,n03447447,gondola
val_2460.JPEG,n07711569,mashed_potato
val_2461.JPEG,n03160309,dam
val_2462.JPEG,n04133789,sandal
val_2463.JPEG,n03599486,jinrikisha
val_2464.JPEG,n02321529,sea_cucumber
val_2465.JPEG,n02279972,monarch
val_2466.JPEG,n04540053,volleyball
val_2467.JPEG,n03544143,hourglass
val_2468.JPEG,n04596742,wok
val_2469.JPEG,n01774384,black_widow
val_2470.JPEG,n01644900,tailed_frog
val_2471.JPEG,n03837869,obelisk
val_2472.JPEG,n02927161,butcher_shop
val_2473.JPEG,n03814639,neck_brace
val_2474.JPEG,n07615774,ice_lolly
val_2475.JPEG,n04507155,umbrella
val_2476.JPEG,n02948072,candle
val_2477.JPEG,n02509815,lesser_panda
val_2478.JPEG,n07734744,mushroom
val_2479.JPEG,n02480495,orangutan
val_2480.JPEG,n04507155,umbrella
val_2481.JPEG,n02883205,bow_tie
val_2482.JPEG,n04597913,wooden_spoon
val_2483.JPEG,n03404251,fur_coat
val_2484.JPEG,n02808440,bathtub
val_2485.JPEG,n04487081,trolleybus
val_2486.JPEG,n04008634,projectile
val_2487.JPEG,n03400231,frying_pan
val_2488.JPEG,n07715103,cauliflower
val_2489.JPEG,n01950731,sea_slug
val_2490.JPEG,n03026506,Christmas_stocking
val_2491.JPEG,n02843684,birdhouse
val_2492.JPEG,n02837789,bikini
val_2493.JPEG,n04023962,punching_bag
val_2494.JPEG,n09332890,lakeside
val_2495.JPEG,n01984695,spiny_lobster
val_2496.JPEG,n07747607,orange
val_2497.JPEG,n02917067,bullet_train
val_2498.JPEG,n02699494,altar
val_2499.JPEG,n02950826,cannon
val_2500.JPEG,n02190166,fly
val_2501.JPEG,n07579787,plate
val_2502.JPEG,n02999410,chain
val_2503.JPEG,n01882714,koala
val_2504.JPEG,n04366367,suspension_bridge
val_2505.JPEG,n02841315,binoculars
val_2506.JPEG,n02837789,bikini
val_2507.JPEG,n03444034,go-kart
val_2508.JPEG,n07715103,cauliflower
val_2509.JPEG,n01945685,slug
val_2510.JPEG,n03599486,jinrikisha
val_2511.JPEG,n02730930,apron
val_2512.JPEG,n04149813,scoreboard
val_2513.JPEG,n03042490,cliff_dwelling
val_2514.JPEG,n09193705,alp
val_2515.JPEG,n02892201,brass
val_2516.JPEG,n09428293,seashore
val_2517.JPEG,n04487081,trolleybus
val_2518.JPEG,n04376876,syringe
val_2519.JPEG,n03937543,pill_bottle
val_2520.JPEG,n03804744,nail
val_2521.JPEG,n03014705,chest
val_2522.JPEG,n03837869,obelisk
val_2523.JPEG,n03089624,confectionery
val_2524.JPEG,n04562935,water_tower
val_2525.JPEG,n03355925,flagpole
val_2526.JPEG,n02669723,academic_gown
val_2527.JPEG,n04008634,projectile
val_2528.JPEG,n03970156,plunger
val_2529.JPEG,n01770393,scorpion
val_2530.JPEG,n02883205,bow_tie
val_2531.JPEG,n02999410,chain
val_2532.JPEG,n07749582,lemon
val_2533.JPEG,n07579787,plate
val_2534.JPEG,n03250847,drumstick
val_2535.JPEG,n09428293,seashore
val_2536.JPEG,n04371430,swimming_trunks
val_2537.JPEG,n02504458,African_elephant
val_2538.JPEG,n03584254,iPod
val_2539.JPEG,n02892201,brass
val_2540.JPEG,n09246464,cliff
val_2541.JPEG,n04532106,vestment
val_2542.JPEG,n04149813,scoreboard
val_2543.JPEG,n02236044,mantis
val_2544.JPEG,n07920052,espresso
val_2545.JPEG,n03891332,parking_meter
val_2546.JPEG,n03814639,neck_brace
val_2547.JPEG,n02106662,German_shepherd
val_2548.JPEG,n07920052,espresso
val_2549.JPEG,n03763968,military_uniform
val_2550.JPEG,n01950731,sea_slug
val_2551.JPEG,n02190166,fly
val_2552.JPEG,n04008634,projectile
val_2553.JPEG,n03089624,confectionery
val_2554.JPEG,n02165456,ladybug
val_2555.JPEG,n07579787,plate
val_2556.JPEG,n03444034,go-kart
val_2557.JPEG,n01768244,trilobite
val_2558.JPEG,n03250847,drumstick
val_2559.JPEG,n03424325,gasmask
val_2560.JPEG,n02268443,dragonfly
val_2561.JPEG,n01742172,boa_constrictor
val_2562.JPEG,n04562935,water_tower
val_2563.JPEG,n02892201,brass
val_2564.JPEG,n03026506,Christmas_stocking
val_2565.JPEG,n01770393,scorpion
val_2566.JPEG,n03814639,neck_brace
val_2567.JPEG,n03977966,police_van
val_2568.JPEG,n07583066,guacamole
val_2569.JPEG,n04398044,teapot
val_2570.JPEG,n07720875,bell_pepper
val_2571.JPEG,n02480495,orangutan
val_2572.JPEG,n02480495,orangutan
val_2573.JPEG,n01983481,American_lobster
val_2574.JPEG,n03837869,obelisk
val_2575.JPEG,n03424325,gasmask
val_2576.JPEG,n03992509,potter's_wheel
val_2577.JPEG,n04328186,stopwatch
val_2578.JPEG,n04251144,snorkel
val_2579.JPEG,n03255030,dumbbell
val_2580.JPEG,n02843684,birdhouse
val_2581.JPEG,n02906734,broom
val_2582.JPEG,n03026506,Christmas_stocking
val_2583.JPEG,n12267677,acorn
val_2584.JPEG,n04562935,water_tower
val_2585.JPEG,n01774750,tarantula
val_2586.JPEG,n02917067,bullet_train
val_2587.JPEG,n04356056,sunglasses
val_2588.JPEG,n03992509,potter's_wheel
val_2589.JPEG,n02486410,baboon
val_2590.JPEG,n04074963,remote_control
val_2591.JPEG,n01742172,boa_constrictor
val_2592.JPEG,n04456115,torch
val_2593.JPEG,n04259630,sombrero
val_2594.JPEG,n04507155,umbrella
val_2595.JPEG,n09193705,alp
val_2596.JPEG,n03255030,dumbbell
val_2597.JPEG,n02730930,apron
val_2598.JPEG,n02963159,cardigan
val_2599.JPEG,n04487081,trolleybus
val_2600.JPEG,n02268443,dragonfly
val_2601.JPEG,n02666196,abacus
val_2602.JPEG,n02132136,brown_bear
val_2603.JPEG,n02321529,sea_cucumber
val_2604.JPEG,n02814533,beach_wagon
val_2605.JPEG,n04507155,umbrella
val_2606.JPEG,n03980874,poncho
val_2607.JPEG,n01910747,jellyfish
val_2608.JPEG,n01910747,jellyfish
val_2609.JPEG,n03100240,convertible
val_2610.JPEG,n03804744,nail
val_2611.JPEG,n03983396,pop_bottle
val_2612.JPEG,n02948072,candle
val_2613.JPEG,n02814860,beacon
val_2614.JPEG,n04149813,scoreboard
val_2615.JPEG,n07711569,mashed_potato
val_2616.JPEG,n07749582,lemon
val_2617.JPEG,n09246464,cliff
val_2618.JPEG,n03404251,fur_coat
val_2619.JPEG,n03026506,Christmas_stocking
val_2620.JPEG,n04311004,steel_arch_bridge
val_2621.JPEG,n02927161,butcher_shop
val_2622.JPEG,n02977058,cash_machine
val_2623.JPEG,n03891332,parking_meter
val_2624.JPEG,n02699494,altar
val_2625.JPEG,n02165456,ladybug
val_2626.JPEG,n01917289,brain_coral
val_2627.JPEG,n04067472,reel
val_2628.JPEG,n04251144,snorkel
val_2629.JPEG,n02190166,fly
val_2630.JPEG,n02268443,dragonfly
val_2631.JPEG,n02423022,gazelle
val_2632.JPEG,n03837869,obelisk
val_2633.JPEG,n01984695,spiny_lobster
val_2634.JPEG,n02094433,Yorkshire_terrier
val_2635.JPEG,n02963159,cardigan
val_2636.JPEG,n04008634,projectile
val_2637.JPEG,n04008634,projectile
val_2638.JPEG,n01945685,slug
val_2639.JPEG,n04008634,projectile
val_2640.JPEG,n04597913,wooden_spoon
val_2641.JPEG,n01774750,tarantula
val_2642.JPEG,n01641577,bullfrog
val_2643.JPEG,n02415577,bighorn
val_2644.JPEG,n07695742,pretzel
val_2645.JPEG,n01917289,brain_coral
val_2646.JPEG,n04486054,triumphal_arch
val_2647.JPEG,n02843684,birdhouse
val_2648.JPEG,n02841315,binoculars
val_2649.JPEG,n03837869,obelisk
val_2650.JPEG,n02837789,bikini
val_2651.JPEG,n04099969,rocking_chair
val_2652.JPEG,n04259630,sombrero
val_2653.JPEG,n01784675,centipede
val_2654.JPEG,n02113799,standard_poodle
val_2655.JPEG,n04376876,syringe
val_2656.JPEG,n03617480,kimono
val_2657.JPEG,n07920052,espresso
val_2658.JPEG,n02074367,dugong
val_2659.JPEG,n03670208,limousine
val_2660.JPEG,n07711569,mashed_potato
val_2661.JPEG,n04356056,sunglasses
val_2662.JPEG,n02321529,sea_cucumber
val_2663.JPEG,n03042490,cliff_dwelling
val_2664.JPEG,n04501370,turnstile
val_2665.JPEG,n02669723,academic_gown
val_2666.JPEG,n04356056,sunglasses
val_2667.JPEG,n04486054,triumphal_arch
val_2668.JPEG,n02058221,albatross
val_2669.JPEG,n02814860,beacon
